invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,hour,calculated_sales,day,day_of_week,month,week,is_weekend
831-64-0259,Cairo,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,10:43:00,Ewallet,198.75,4.761904762,9.9375,9.6,10,208.6875,22,Friday,2,8,0
587-03-7455,Giza,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,17:30:00,Ewallet,684.53,4.761904762,34.2265,4.9,17,718.7565000000001,16,Saturday,2,7,1
882-40-4577,Alex,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.492,2019-01-19,15:28:00,Credit card,269.04,4.761904762,13.452,8.0,15,282.492,19,Saturday,1,3,1
732-67-5346,Alex,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11,19:07:00,Credit card,68.95,4.761904762,3.4475,7.8,19,72.3975,11,Friday,1,2,0
725-32-9708,Cairo,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,2019-01-04,19:01:00,Cash,274.84,4.761904762,13.742,4.1,19,288.582,4,Friday,1,1,0
256-08-8343,Alex,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,19:48:00,Ewallet,226.12,4.761904762,11.306,5.5,19,237.42600000000002,4,Monday,3,10,0
372-26-1506,Giza,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,2019-01-28,19:24:00,Ewallet,119.1,4.761904762,5.955,5.4,19,125.05499999999999,28,Monday,1,5,0
244-08-0162,Cairo,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.205,2019-01-02,13:00:00,Cash,342.1,4.761904762,17.105,5.1,13,359.20500000000004,2,Wednesday,1,1,0
569-71-4390,Cairo,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.927,2019-01-25,14:29:00,Ewallet,43.74,4.761904762,2.187,6.9,14,45.927,25,Friday,1,4,0
132-23-6451,Alex,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21:00,Cash,104.85,4.761904762,5.2425,7.8,13,110.0925,4,Friday,1,1,0
696-90-2548,Alex,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55:00,Ewallet,77.52,4.761904762,3.876,6.6,18,81.396,10,Sunday,3,10,1
472-15-9636,Alex,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36:00,Ewallet,407.44,4.761904762,20.372,9.2,19,427.812,22,Friday,3,12,0
268-03-6164,Cairo,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28:00,Ewallet,96.11,4.761904762,4.8055,7.8,16,100.9155,25,Friday,1,4,0
750-57-9686,Giza,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48:00,Credit card,181.52,4.761904762,9.076,8.7,13,190.596,8,Tuesday,1,2,0
186-09-3669,Giza,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57:00,Ewallet,81.51,4.761904762,4.0755,9.2,10,85.58550000000001,22,Tuesday,1,4,0
848-07-1692,Cairo,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,17:13:00,Ewallet,114.44,4.761904762,5.722,8.3,17,120.16199999999999,12,Saturday,1,2,1
745-71-3520,Alex,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23:00,Cash,176.54,4.761904762,8.827,8.2,10,185.367,4,Monday,2,6,0
266-76-6436,Giza,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5,13,121.59000000000002,28,Thursday,3,13,0
740-22-2500,Giza,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,13:29:00,Cash,252.15,4.761904762,12.6075,9.8,13,264.7575,23,Wednesday,1,4,0
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,13:00:00,Credit card,972.1,4.761904762,48.605,8.7,13,1020.7049999999999,8,Friday,2,6,0
301-81-8610,Cairo,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42:00,Credit card,203.36,4.761904762,10.168,6.7,19,213.52800000000002,19,Tuesday,3,12,0
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36:00,Cash,16.28,4.761904762,0.814,5.0,15,17.094,9,Saturday,3,10,1
198-84-7132,Cairo,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,13:40:00,Cash,365.49,4.761904762,18.2745,7.0,13,383.7645,2,Wednesday,1,1,0
269-10-8440,Alex,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,18:01:00,Cash,372.19,4.761904762,18.6095,8.9,18,390.7995,21,Monday,1,4,0
650-98-6268,Cairo,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53:00,Credit card,62.61,4.761904762,3.1305,8.0,13,65.7405,20,Wednesday,3,12,0
741-73-3559,Cairo,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,17:27:00,Cash,336.35,4.761904762,16.8175,6.9,17,353.16749999999996,27,Wednesday,2,9,0
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53:00,Ewallet,906.5,4.761904762,45.325,7.3,10,951.825,8,Friday,3,10,0
286-75-7818,Cairo,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,19:48:00,Credit card,138.16,4.761904762,6.908,6.9,19,145.06799999999998,31,Thursday,1,5,0
574-57-9721,Giza,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53:00,Ewallet,86.54,4.761904762,4.327,5.7,16,90.867,8,Friday,3,10,0
459-50-7686,Alex,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,19:14:00,Ewallet,140.76,4.761904762,7.038,6.4,19,147.798,13,Sunday,1,2,1
616-87-0016,Cairo,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36:00,Credit card,668.78,4.761904762,33.439,9.6,14,702.219,9,Saturday,3,10,1
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19:00,Credit card,47.44,4.761904762,2.372,6.8,18,49.812,22,Friday,2,8,0
751-69-0068,Giza,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09:00,Ewallet,893.16,4.761904762,44.658,9.0,19,937.818,19,Tuesday,3,12,0
257-73-1380,Giza,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,16:51:00,Ewallet,331.72,4.761904762,16.586,9.6,16,348.30600000000004,20,Sunday,1,3,1
345-08-4992,Alex,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37:00,Credit card,203.94,4.761904762,10.197,7.7,15,214.137,8,Friday,3,10,0
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0,20,71.568,8,Friday,3,10,0
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38:00,Credit card,326.88,4.761904762,16.344,6.5,14,343.224,7,Thursday,2,6,0
450-28-2866,Giza,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25:00,Cash,87.2,4.761904762,4.36,8.1,19,91.56,15,Tuesday,1,3,0
394-30-3170,Cairo,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35:00,Credit card,707.44,4.761904762,35.372,4.3,19,742.812,22,Friday,3,12,0
138-17-5109,Alex,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42:00,Credit card,802.89,4.761904762,40.1445,6.5,15,843.0345,15,Tuesday,1,3,0
192-98-7397,Giza,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5,14,13.418999999999999,8,Tuesday,1,2,0
301-11-9629,Alex,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43:00,Cash,133.7,4.761904762,6.685,9.7,10,140.38500000000002,15,Tuesday,1,3,0
390-80-5128,Cairo,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,17:58:00,Credit card,19.15,4.761904762,0.9575,9.5,17,20.107499999999998,28,Monday,1,5,0
235-46-8343,Giza,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26:00,Credit card,276.6,4.761904762,13.83,8.9,11,290.43,14,Thursday,2,7,0
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38:00,Credit card,137.22,4.761904762,6.861,6.5,17,144.081,10,Sunday,3,10,1
296-11-7041,Cairo,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07:00,Credit card,27.07,4.761904762,1.3535,5.3,20,28.4235,12,Saturday,1,2,1
449-27-2918,Cairo,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02:00,Credit card,39.12,4.761904762,1.956,9.6,11,41.076,26,Tuesday,3,13,0
891-01-7034,Cairo,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07:00,Cash,448.26,4.761904762,22.413,6.7,19,470.673,1,Tuesday,1,1,0
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50:00,Cash,132.06,4.761904762,6.603,7.6,18,138.663,2,Wednesday,1,1,0
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8,12,333.9525,16,Saturday,3,11,1
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09:00,Ewallet,25.0,4.761904762,1.25,5.5,15,26.25,3,Sunday,3,9,1
187-83-5490,Alex,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47:00,Cash,83.08,4.761904762,4.154,4.7,13,87.234,31,Thursday,1,5,0
767-54-1907,Cairo,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59:00,Cash,147.8,4.761904762,7.39,6.9,16,155.18999999999997,13,Wednesday,2,7,0
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15:00,Credit card,696.6,4.761904762,34.83,4.5,14,731.4300000000001,15,Friday,2,7,0
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24:00,Cash,793.9,4.761904762,39.695,6.2,20,833.595,7,Thursday,2,6,0
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58:00,Cash,465.7,4.761904762,23.285,7.6,13,488.985,27,Sunday,1,4,1
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52:00,Credit card,35.89,4.761904762,1.7945,7.9,16,37.6845,23,Saturday,2,8,1
639-76-1242,Giza,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19:00,Cash,202.6,4.761904762,10.13,4.5,15,212.73000000000002,3,Sunday,2,5,1
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25:00,Credit card,730.5,4.761904762,36.525,8.7,12,767.025,3,Sunday,3,9,1
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02:00,Cash,295.8,4.761904762,14.79,6.1,10,310.59000000000003,3,Sunday,2,5,1
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58:00,Cash,22.62,4.761904762,1.131,6.4,18,23.751,17,Sunday,3,11,1
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31:00,Credit card,256.7,4.761904762,12.835,9.1,15,269.535,28,Thursday,3,13,0
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22:00,Credit card,545.5,4.761904762,27.275,7.1,11,572.775,2,Saturday,3,9,1
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12:00,Credit card,260.05,4.761904762,13.0025,7.7,13,273.0525,8,Friday,2,6,0
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33:00,Cash,222.12,4.761904762,11.106,4.5,18,233.226,22,Friday,3,12,0
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,10,22.659,9,Saturday,2,6,1
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21:00,Cash,98.84,4.761904762,4.942,8.4,11,103.78200000000001,15,Friday,2,7,0
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,12,527.751,23,Wednesday,1,4,0
340-21-9136,Alex,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40:00,Cash,160.2,4.761904762,8.01,9.7,11,168.20999999999998,25,Friday,1,4,0
405-31-3305,Alex,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31:00,Credit card,431.3,4.761904762,21.565,5.5,18,452.865,2,Saturday,2,5,1
731-59-7531,Cairo,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58:00,Cash,580.56,4.761904762,29.028,4.6,17,609.588,30,Saturday,3,13,1
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04:00,Cash,322.2,4.761904762,16.11,6.6,17,338.31,30,Saturday,3,13,1
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35:00,Credit card,195.54,4.761904762,9.777,6.3,20,205.317,25,Monday,2,9,0
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10:00,Credit card,166.3,4.761904762,8.315,4.2,16,174.61499999999998,18,Monday,3,12,0
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54:00,Ewallet,336.28,4.761904762,16.814,4.4,16,353.094,7,Thursday,3,10,0
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11:00,Ewallet,343.7,4.761904762,17.185,6.7,10,360.885,16,Saturday,3,11,1
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,11,40.53,29,Tuesday,1,5,0
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29:00,Cash,527.76,4.761904762,26.388,8.4,20,554.148,2,Saturday,2,5,1
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00,Cash,328.0,4.761904762,16.4,6.2,12,344.4,15,Friday,2,7,0
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05:00,Ewallet,185.7,4.761904762,9.285,5.0,13,194.98499999999999,8,Tuesday,1,2,0
305-18-3552,Cairo,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19:00,Cash,603.8,4.761904762,30.19,6.0,16,633.9900000000001,12,Tuesday,2,7,0
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48:00,Credit card,369.8,4.761904762,18.49,7.0,19,388.28999999999996,1,Tuesday,1,1,0
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25:00,Ewallet,197.96,4.761904762,9.898,6.6,15,207.858,21,Thursday,3,12,0
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42:00,Cash,410.9,4.761904762,20.545,7.3,14,431.44500000000005,28,Thursday,2,9,0
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3,18,156.03,23,Saturday,3,12,1
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47:00,Cash,22.96,4.761904762,1.148,4.3,20,24.108,30,Wednesday,1,5,0
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21:00,Ewallet,699.12,4.761904762,34.956,9.8,13,734.0760000000001,4,Monday,2,6,0
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2,19,72.87,13,Wednesday,3,11,0
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20:00,Credit card,196.6,4.761904762,9.83,7.2,18,206.43,15,Friday,3,11,0
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24:00,Ewallet,202.56,4.761904762,10.128,8.7,20,212.688,5,Tuesday,3,10,0
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44:00,Credit card,121.2,4.761904762,6.06,8.4,13,127.25999999999999,5,Tuesday,3,10,0
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00,Ewallet,199.78,4.761904762,9.989,7.1,11,209.769,26,Tuesday,2,9,0
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14:00,Cash,607.36,4.761904762,30.368,5.5,14,637.7280000000001,20,Wednesday,3,12,0
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51:00,Cash,126.44,4.761904762,6.322,8.5,15,132.762,1,Tuesday,1,1,0
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17:00,Cash,541.44,4.761904762,27.072,6.2,11,568.512,27,Sunday,1,4,1
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36:00,Cash,98.13,4.761904762,4.9065,8.9,17,103.03649999999999,21,Monday,1,4,0
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47:00,Cash,412.16,4.761904762,20.608,9.6,15,432.76800000000003,2,Saturday,2,5,1
277-63-2961,Cairo,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53:00,Credit card,73.97,4.761904762,3.6985,5.4,15,77.6685,3,Sunday,2,5,1
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1,12,33.495,5,Saturday,1,1,1
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48:00,Ewallet,138.8,4.761904762,6.94,9.0,19,145.74,27,Sunday,1,4,1
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53:00,Cash,186.62,4.761904762,9.331,6.3,17,195.951,25,Monday,3,13,0
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36:00,Credit card,88.45,4.761904762,4.4225,9.5,16,92.8725,25,Monday,2,9,0
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54:00,Ewallet,193.44,4.761904762,9.672,9.8,20,203.112,28,Monday,1,5,0
387-49-4215,Cairo,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00,Cash,145.5,4.761904762,7.275,6.7,12,152.775,8,Tuesday,1,2,0
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48:00,Credit card,504.3,4.761904762,25.215,7.7,10,529.515,29,Tuesday,1,5,0
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28:00,Cash,306.45,4.761904762,15.3225,7.0,14,321.7725,29,Friday,3,13,0
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,17:15:00,Credit card,95.7,4.761904762,4.785,5.1,17,100.48499999999999,9,Saturday,2,6,1
347-72-6115,Cairo,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03:00,Credit card,635.18,4.761904762,31.759,6.2,18,666.939,16,Wednesday,1,3,0
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,17:29:00,Ewallet,214.55,4.761904762,10.7275,6.1,17,225.27749999999997,5,Saturday,1,1,1
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05:00,Ewallet,379.96,4.761904762,18.998,9.3,18,398.958,27,Sunday,1,4,1
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07:00,Cash,696.85,4.761904762,34.8425,7.6,12,731.6925,14,Thursday,3,11,0
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,19:49:00,Credit card,408.73,4.761904762,20.4365,8.2,19,429.16650000000004,23,Saturday,2,8,1
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5,15,54.0435,18,Monday,3,12,0
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48:00,Ewallet,274.3,4.761904762,13.715,9.8,16,288.015,29,Friday,3,13,0
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,20:46:00,Credit card,196.95,4.761904762,9.8475,8.7,20,206.79749999999999,22,Tuesday,1,4,0
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,18:14:00,Ewallet,69.46,4.761904762,3.473,9.7,18,72.93299999999999,1,Friday,3,9,0
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05:00,Credit card,359.6,4.761904762,17.98,4.3,15,377.58000000000004,17,Thursday,1,3,0
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00,Credit card,137.13,4.761904762,6.8565,7.7,10,143.9865,26,Tuesday,3,13,0
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23:00,Cash,499.02,4.761904762,24.951,7.3,11,523.971,20,Wednesday,3,12,0
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,13:55:00,Credit card,224.64,4.761904762,11.232,5.9,13,235.87199999999999,6,Wednesday,2,6,0
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00,Cash,125.74,4.761904762,6.287,5.0,11,132.027,1,Tuesday,1,1,0
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36:00,Credit card,490.26,4.761904762,24.513,8.0,14,514.773,27,Sunday,1,4,1
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03:00,Ewallet,457.05,4.761904762,22.8525,7.1,16,479.9025,25,Monday,2,9,0
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03:00,Credit card,156.84,4.761904762,7.842,9.0,20,164.68200000000002,16,Wednesday,1,3,0
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55:00,Ewallet,119.72,4.761904762,5.986,6.7,14,125.706,13,Sunday,1,2,1
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00,Credit card,543.6,4.761904762,27.18,6.1,11,570.78,7,Thursday,2,6,0
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41:00,Cash,882.81,4.761904762,44.1405,9.3,19,926.9505,17,Sunday,2,7,1
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01:00,Ewallet,152.58,4.761904762,7.629,7.0,19,160.20899999999997,12,Tuesday,2,7,0
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04:00,Credit card,693.44,4.761904762,34.672,7.2,18,728.1120000000001,24,Thursday,1,4,0
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20:00,Ewallet,229.5,4.761904762,11.475,8.2,19,240.975,6,Wednesday,2,6,0
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4,10,154.12949999999998,26,Tuesday,3,13,0
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2,13,148.68,11,Monday,3,11,0
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4,11,122.52450000000002,7,Thursday,2,6,0
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32:00,Credit card,73.96,4.761904762,3.698,5.0,11,77.65799999999999,5,Saturday,1,1,1
